cityName	searchPhrase	resultNum	ypchsite	name	address1	address2	phone	website
zurich	catering	N/A	http://yellow.local.ch/en/d/Urdorf/8902/Catering-service/DineShine-SV-Schweiz-AG-pi5HipBNoRh2_A81Yy8blw?dwhat=catering&dwhere=zurich	Dine&Shine SV (Schweiz) AG	Steinackerstrasse 43	 8902 Urdorf	044 405 78 78		
zurich	catering	N/A	http://yellow.local.ch/en/d/Furstenau/7414/Catering/acasa-Catering-YNq70-zmZyk8_op5yafD3w?dwhat=catering&dwhere=zurich	acasa Catering	Schlossgass	 7414 Fürstenau	079 632 02 02		
zurich	catering	N/A	http://yellow.local.ch/en/d/Glattbrugg/8152/Catering/Artichoque-Catering-AG-exqBaqwZkKClEwquZz6XXg?dwhat=catering&dwhere=zurich	Artichoque Catering AG	Giebeleichstrasse 92	 8152 Glattbrugg	044 242 53 59		
zurich	catering	N/A	http://yellow.local.ch/en/d/Kloten/8302/Catering/Bijoux-Catering-Zurich-WAnP66iH0PCHEel1ZbvX_A?dwhat=catering&dwhere=zurich	Bijoux Catering Zürich	Bimenzältenstrasse 34	 8302 Kloten	043 553 12 07		
zurich	catering	N/A	http://yellow.local.ch/en/d/Hinwil/8340/Catering/Brunoldi-Catering-GmbH-oTKNcr_h8yt92HRgWFEOhA?dwhat=catering&dwhere=zurich	Brunoldi Catering GmbH	In der Mühle 2	 8340 Hinwil	044 937 51 55		
zurich	catering	N/A	http://yellow.local.ch/en/d/Kleinandelfingen/8451/Catering/East2west-catering-GmbH-gsm8CZztyB5PmkPSW4yW8Q?dwhat=catering&dwhere=zurich	East2west catering GmbH	Einfangstrasse 12	 8451 Kleinandelfingen	079 468 43 83		
zurich	catering	N/A	http://yellow.local.ch/en/d/Winterthur/8404/Catering-service/Ethno-Catering-AG-mHGKVP3R9VCEoZ8gmoD4zQ?dwhat=catering&dwhere=zurich	Ethno Catering AG	Industriepark Oberwinterthur, Sulzerallee 32	 8404 Winterthur	052 214 15 45		
zurich	catering	N/A	http://yellow.local.ch/en/d/Dietikon/8953/Catering/Frapolli-Catering-Service-F3nVyZKtnpVyBk1mrRJbGg?dwhat=catering&dwhere=zurich	Frapolli Catering Service	Elisenstrasse 10	 8953 Dietikon	044 745 44 00		
zurich	catering	N/A	http://yellow.local.ch/en/d/Winterthur/8406/Takeout/Koreana-Food-Delivery-kuRGF-udq-tSCq_jK7B3cw?dwhat=catering&dwhere=zurich	Koreana Food Delivery	Tössfeldstrasse 37	 8406 Winterthur	052 233 37 37		
zurich	catering	N/A	http://yellow.local.ch/en/d/Stafa/8712/Catering-service/Passe-Vite-GmbH-BKMnYXntx2LXbk2UBCvYiw?dwhat=catering&dwhere=zurich	Passe-Vite GmbH	Bergstrasse 7	 8712 Stäfa	043 477 06 40		
